"","x0","fx.n_100","fx.n_1000","fx.true"
"1366",8.65,0.0437923970349813,0.0414999601745643,0.0400030002323285
"1367",8.66,0.0436123097569411,0.0413040433599275,0.0397966299820345
"1368",8.67,0.0434326957467646,0.0411085687735881,0.0395908844677314
"1369",8.68,0.0432535356437837,0.0409135344799909,0.0393857650198608
"1370",8.69,0.0430748087929224,0.0407189389100837,0.0391812729411637
"1371",8.7,0.0428964932231921,0.0405247808598294,0.0389774095067668
"1372",8.71,0.0427185656270047,0.0403310594886091,0.038774175964269
"1373",8.72,0.0425410013430715,0.0401377743175597,0.0385715735338294
"1374",8.73,0.0423637743458564,0.03994492522788,0.0383696034082564
"1375",8.74,0.0421868572446691,0.0397525124591206,0.0381682667530975
"1376",8.75,0.0420102212955118,0.0395605366074635,0.0379675647067306
"1377",8.76,0.0418338364287295,0.0393689986239806,0.0377674983804562
"1378",8.77,0.0416576712953549,0.0391778998128485,0.0375680688585902
"1379",8.78,0.0414816933347908,0.0389872418294846,0.0373692771985581
"1380",8.79,0.0413058688661355,0.0387970266785589,0.0371711244309905
"1381",8.8,0.0411301632050401,0.038607256711821,0.0369736115598185
"1382",8.81,0.0409545408074967,0.0384179346256806,0.0367767395623716
"1383",8.82,0.0407789654414081,0.0382290634584637,0.036580509389475
"1384",8.83,0.0406034003861866,0.0380406465872658,0.0363849219655491
"1385",8.84,0.0404278086599996,0.0378526877243175,0.0361899781887091
"1386",8.85,0.0402521532736234,0.0376651909127744,0.0359956789308659
"1387",8.86,0.0400763975092115,0.0374781605218426,0.0358020250378279
"1388",8.87,0.0399005052216343,0.0372916012411514,0.0356090173294039
"1389",8.88,0.0397244411594346,0.0371055180742886,0.0354166565995059
"1390",8.89,0.0395481713018642,0.0369199163314135,0.0352249436162545
"1391",8.9,0.0393716632079541,0.0367348016208756,0.0350338791220834
"1392",8.91,0.0391948863731226,0.0365501798397649,0.0348434638338458
"1393",8.92,0.0390178125884634,0.0363660571633356,0.0346536984429214
"1394",8.93,0.0388404162975832,0.0361824400332509,0.0344645836153244
"1395",8.94,0.038662674945687,0.0359993351446064,0.0342761199918117
"1396",8.95,0.0384845693155377,0.0358167494317027,0.0340883081879926
"1397",8.96,0.0383060838449586,0.0356346900525501,0.0339011487944392
"1398",8.97,0.0381272069206867,0.0354531643720975,0.033714642376797
"1399",8.98,0.0379479311436368,0.0352721799441941,0.0335287894758968
"1400",8.99,0.0377682535609815,0.0350917444923025,0.0333435906078677
"1401",9,0.0375881758608923,0.0349118658889961,0.0331590462642496
"1402",9.01,0.0374077045263065,0.0347325521342847,0.0329751569121079
"1403",9.02,0.0372268509446822,0.0345538113328252,0.0327919229941481
"1404",9.03,0.037045631471352,0.0343756516700856,0.032609344928831
"1405",9.04,0.0368640674447884,0.0341980813875393,0.0324274231104891
"1406",9.05,0.0366821851528208,0.0340211087569805,0.0322461579094437
"1407",9.06,0.0365000157495914,0.0338447420540556,0.0320655496721217
"1408",9.07,0.0363175951237865,0.0336689895311176,0.0318855987211747
"1409",9.08,0.03613496371941,0.0334938593895149,0.0317063053555971
"1410",9.09,0.0359521663110764,0.0333193597514327,0.0315276698508463
"1411",9.1,0.0357692517364642,0.0331454986314105,0.0313496924589623
"1412",9.11,0.035586272589183,0.0329722839076619,0.0311723734086887
"1413",9.12,0.0354032848758563,0.0327997232933267,0.0309957129055939
"1414",9.13,0.0352203476416969,0.032627824307787,0.0308197111321935
"1415",9.14,0.0350375225692442,0.0324565942481774,0.0306443682480724
"1416",9.15,0.0348548735552415,0.0322860401612251,0.0304696843900081
"1417",9.16,0.0346724662708435,0.0321161688155472,0.0302956596720943
"1418",9.17,0.0344903677104724,0.031946986674538,0.0301222941858654
"1419",9.18,0.0343086457346626,0.0317784998699718,0.0299495880004211
"1420",9.19,0.0341273686121802,0.031610714176447,0.0297775411625517
"1421",9.2,0.0339466045665464,0.0314436349867916,0.0296061536968639
"1422",9.21,0.0337664213318638,0.0312772672885496,0.0294354256059076
"1423",9.22,0.0335868857225333,0.0311116156416589,0.0292653568703019
"1424",9.23,0.0334080632210711,0.030946684157433,0.0290959474488631
"1425",9.24,0.0332300175877967,0.0307824764789479,0.0289271972787324
"1426",9.25,0.0330528104956728,0.0306189957629355,0.0287591062755038
"1427",9.26,0.0328765011930567,0.0304562446632769,0.0285916743333533
"1428",9.27,0.0327011461965623,0.0302942253161847,0.0284249013251677
"1429",9.28,0.0325267990156685,0.0301329393271576,0.0282587871026741
"1430",9.29,0.0323535099101334,0.029972387759786,0.0280933314965703
"1431",9.3,0.0321813256807121,0.0298125711264786,0.0279285343166549
"1432",9.31,0.0320102894931286,0.0296534893811768,0.0277643953519581
"1433",9.32,0.0318404407347417,0.0294951419141164,0.0276009143708731
"1434",9.33,0.0316718149028697,0.0293375275486868,0.0274380911212872
